class_date,course_type,level_category,language,predicted_q
2018-02-26 18:00:00.000,Private,True Beginner,Portuguese,1
2018-02-26 18:00:00.000,Live,Intermediate,Portuguese,4
2018-02-26 18:00:00.000,Private,Intermediate,Spanish,2
2018-02-26 18:00:00.000,Live,High Beginner,Spanish,42
2018-02-26 18:00:00.000,Private,Intermediate,Portuguese,0
2018-02-26 18:30:00.000,Private,Intermediate,Portuguese,0
2018-02-26 18:30:00.000,Live,High Beginner,Spanish,43
2018-02-26 18:30:00.000,Private,Intermediate,Spanish,1
2018-02-26 18:30:00.000,Live,Intermediate,Portuguese,3
2018-02-26 18:30:00.000,Private,True Beginner,Portuguese,2
2018-02-26 18:30:00.000,Live,True Beginner,Portuguese,8
2018-02-26 18:30:00.000,Live,Intermediate,Spanish,19
2018-02-26 18:30:00.000,Private,High Beginner,Portuguese,2
2018-02-26 18:30:00.000,Private,True Beginner,Spanish,3
2018-02-26 18:30:00.000,Live,True Beginner,Spanish,44
2018-02-26 18:30:00.000,Private,High Beginner,Spanish,4
2018-02-26 18:30:00.000,Live,High Beginner,Portuguese,9
2018-02-26 19:00:00.000,Live,High Beginner,Portuguese,9
2018-02-26 19:00:00.000,Private,High Beginner,Spanish,4
2018-02-26 19:00:00.000,Live,True Beginner,Spanish,47
2018-02-26 19:00:00.000,Private,True Beginner,Spanish,3
2018-02-26 19:00:00.000,Private,High Beginner,Portuguese,2
2018-02-26 19:00:00.000,Live,Intermediate,Spanish,22
2018-02-26 19:00:00.000,Live,True Beginner,Portuguese,8
2018-02-26 19:00:00.000,Private,True Beginner,Portuguese,0
2018-02-26 19:00:00.000,Live,Intermediate,Portuguese,3
2018-02-26 19:00:00.000,Private,Intermediate,Spanish,1
2018-02-26 19:00:00.000,Live,High Beginner,Spanish,49
2018-02-26 19:00:00.000,Private,Intermediate,Portuguese,0
2018-02-26 19:30:00.000,Private,Intermediate,Portuguese,0
2018-02-26 19:30:00.000,Live,High Beginner,Spanish,50
2018-02-26 19:30:00.000,Private,Intermediate,Spanish,2
2018-02-26 19:30:00.000,Live,Intermediate,Portuguese,3
2018-02-26 19:30:00.000,Private,True Beginner,Portuguese,2
2018-02-26 19:30:00.000,Live,True Beginner,Portuguese,8
2018-02-26 19:30:00.000,Live,Intermediate,Spanish,21
2018-02-26 19:30:00.000,Private,High Beginner,Portuguese,1
2018-02-26 19:30:00.000,Private,True Beginner,Spanish,3
2018-02-26 19:30:00.000,Live,True Beginner,Spanish,52
2018-02-26 19:30:00.000,Private,High Beginner,Spanish,4
2018-02-26 19:30:00.000,Live,High Beginner,Portuguese,9
2018-02-26 20:00:00.000,Live,High Beginner,Portuguese,7
2018-02-26 20:00:00.000,Private,High Beginner,Spanish,5
2018-02-26 20:00:00.000,Live,True Beginner,Spanish,60
2018-02-26 20:00:00.000,Private,True Beginner,Spanish,4
2018-02-26 20:00:00.000,Private,High Beginner,Portuguese,1
2018-02-26 20:00:00.000,Live,Intermediate,Spanish,24
2018-02-26 20:00:00.000,Live,True Beginner,Portuguese,7
2018-02-26 20:00:00.000,Private,True Beginner,Portuguese,1
2018-02-26 20:00:00.000,Live,Intermediate,Portuguese,2
2018-02-26 20:00:00.000,Private,Intermediate,Spanish,2
2018-02-26 20:00:00.000,Live,High Beginner,Spanish,60
2018-02-26 20:00:00.000,Private,Intermediate,Portuguese,0
2018-02-26 20:30:00.000,Private,Intermediate,Portuguese,0
2018-02-26 20:30:00.000,Live,High Beginner,Spanish,63
2018-02-26 20:30:00.000,Private,Intermediate,Spanish,2
2018-02-26 20:30:00.000,Live,Intermediate,Portuguese,2
2018-02-26 20:30:00.000,Private,True Beginner,Portuguese,1
2018-02-26 20:30:00.000,Live,True Beginner,Portuguese,6
2018-02-26 20:30:00.000,Live,Intermediate,Spanish,23
2018-02-26 20:30:00.000,Private,High Beginner,Portuguese,1
2018-02-26 20:30:00.000,Private,True Beginner,Spanish,3
2018-02-26 20:30:00.000,Live,True Beginner,Spanish,65
2018-02-26 20:30:00.000,Private,High Beginner,Spanish,6
2018-02-26 20:30:00.000,Live,High Beginner,Portuguese,6
2018-02-26 21:00:00.000,Live,High Beginner,Portuguese,5
2018-02-26 21:00:00.000,Private,High Beginner,Spanish,6
2018-02-26 21:00:00.000,Live,True Beginner,Spanish,70
2018-02-26 21:00:00.000,Private,True Beginner,Spanish,4
2018-02-26 21:00:00.000,Private,High Beginner,Portuguese,1
2018-02-26 21:00:00.000,Live,Intermediate,Spanish,25
2018-02-26 21:00:00.000,Live,True Beginner,Portuguese,5
2018-02-26 21:00:00.000,Private,True Beginner,Portuguese,1
2018-02-26 21:00:00.000,Live,Intermediate,Portuguese,1
2018-02-26 21:00:00.000,Private,Intermediate,Spanish,2
2018-02-26 21:00:00.000,Live,High Beginner,Spanish,68
2018-02-26 21:00:00.000,Private,Intermediate,Portuguese,0
2018-02-26 21:30:00.000,Private,Intermediate,Portuguese,0
2018-02-26 21:30:00.000,Live,High Beginner,Spanish,69
2018-02-26 21:30:00.000,Private,Intermediate,Spanish,2
2018-02-26 21:30:00.000,Live,Intermediate,Portuguese,1
2018-02-26 21:30:00.000,Private,True Beginner,Portuguese,1
2018-02-26 21:30:00.000,Live,True Beginner,Portuguese,4
2018-02-26 21:30:00.000,Live,Intermediate,Spanish,24
2018-02-26 21:30:00.000,Private,High Beginner,Portuguese,1
2018-02-26 21:30:00.000,Private,True Beginner,Spanish,4
2018-02-26 21:30:00.000,Live,True Beginner,Spanish,70
2018-02-26 21:30:00.000,Private,High Beginner,Spanish,6
2018-02-26 21:30:00.000,Live,High Beginner,Portuguese,3
2018-02-26 22:00:00.000,Live,High Beginner,Portuguese,2
2018-02-26 22:00:00.000,Private,High Beginner,Spanish,6
2018-02-26 22:00:00.000,Live,True Beginner,Spanish,68
2018-02-26 22:00:00.000,Private,True Beginner,Spanish,4
2018-02-26 22:00:00.000,Private,High Beginner,Portuguese,1
2018-02-26 22:00:00.000,Live,Intermediate,Spanish,22
2018-02-26 22:00:00.000,Live,True Beginner,Portuguese,3
2018-02-26 22:00:00.000,Private,True Beginner,Portuguese,0
2018-02-26 22:00:00.000,Live,Intermediate,Portuguese,0
2018-02-26 22:00:00.000,Private,Intermediate,Spanish,2
2018-02-26 22:00:00.000,Live,High Beginner,Spanish,60
2018-02-26 22:00:00.000,Private,Intermediate,Portuguese,0
2018-02-26 22:30:00.000,Private,Intermediate,Portuguese,0
2018-02-26 22:30:00.000,Live,High Beginner,Spanish,48
2018-02-26 22:30:00.000,Private,Intermediate,Spanish,2
2018-02-26 22:30:00.000,Live,Intermediate,Portuguese,0
2018-02-26 22:30:00.000,Private,True Beginner,Portuguese,0
2018-02-26 22:30:00.000,Live,True Beginner,Portuguese,2
2018-02-26 22:30:00.000,Live,Intermediate,Spanish,18
2018-02-26 22:30:00.000,Private,High Beginner,Portuguese,1
2018-02-26 22:30:00.000,Private,True Beginner,Spanish,4
2018-02-26 22:30:00.000,Live,True Beginner,Spanish,55
2018-02-26 22:30:00.000,Private,High Beginner,Spanish,6
2018-02-26 22:30:00.000,Live,High Beginner,Portuguese,1
2018-02-26 23:00:00.000,Live,High Beginner,Portuguese,1
2018-02-26 23:00:00.000,Private,High Beginner,Spanish,5
2018-02-26 23:00:00.000,Live,True Beginner,Spanish,42
2018-02-26 23:00:00.000,Private,True Beginner,Spanish,3
2018-02-26 23:00:00.000,Private,High Beginner,Portuguese,0
2018-02-26 23:00:00.000,Live,Intermediate,Spanish,14
2018-02-26 23:00:00.000,Live,True Beginner,Portuguese,1
2018-02-26 23:00:00.000,Private,True Beginner,Portuguese,0
2018-02-26 23:00:00.000,Live,Intermediate,Portuguese,0
2018-02-26 23:00:00.000,Private,Intermediate,Spanish,1
2018-02-26 23:00:00.000,Live,High Beginner,Spanish,39
2018-02-26 23:00:00.000,Private,Intermediate,Portuguese,0
2018-02-26 23:30:00.000,Private,Intermediate,Portuguese,0
2018-02-26 23:30:00.000,Live,High Beginner,Spanish,27
2018-02-26 23:30:00.000,Private,Intermediate,Spanish,1
2018-02-26 23:30:00.000,Live,Intermediate,Portuguese,0
2018-02-26 23:30:00.000,Private,True Beginner,Portuguese,0
2018-02-26 23:30:00.000,Live,True Beginner,Portuguese,0
2018-02-26 23:30:00.000,Live,Intermediate,Spanish,9
2018-02-26 23:30:00.000,Private,High Beginner,Portuguese,0
2018-02-26 23:30:00.000,Private,True Beginner,Spanish,2
2018-02-26 23:30:00.000,Live,True Beginner,Spanish,30
2018-02-26 23:30:00.000,Private,High Beginner,Spanish,4
2018-02-26 23:30:00.000,Live,High Beginner,Portuguese,1
2018-02-27 00:00:00.000,Live,High Beginner,Portuguese,1
2018-02-27 00:00:00.000,Private,High Beginner,Spanish,2
2018-02-27 00:00:00.000,Live,True Beginner,Spanish,27
2018-02-27 00:00:00.000,Private,True Beginner,Spanish,2
2018-02-27 00:00:00.000,Private,High Beginner,Portuguese,1
2018-02-27 00:00:00.000,Live,Intermediate,Spanish,9
2018-02-27 00:00:00.000,Live,True Beginner,Portuguese,0
2018-02-27 00:00:00.000,Private,True Beginner,Portuguese,0
2018-02-27 00:00:00.000,Live,Intermediate,Portuguese,0
2018-02-27 00:00:00.000,Private,Intermediate,Spanish,1
2018-02-27 00:00:00.000,Live,High Beginner,Spanish,15
2018-02-27 00:00:00.000,Private,Intermediate,Portuguese,0
2018-02-27 00:30:00.000,Private,Intermediate,Portuguese,0
2018-02-27 00:30:00.000,Live,High Beginner,Spanish,9
2018-02-27 00:30:00.000,Private,Intermediate,Spanish,0
2018-02-27 00:30:00.000,Live,Intermediate,Portuguese,0
2018-02-27 00:30:00.000,Private,True Beginner,Portuguese,0
2018-02-27 00:30:00.000,Live,True Beginner,Portuguese,0
2018-02-27 00:30:00.000,Live,Intermediate,Spanish,4
2018-02-27 00:30:00.000,Private,High Beginner,Portuguese,0
2018-02-27 00:30:00.000,Private,True Beginner,Spanish,1
2018-02-27 00:30:00.000,Live,True Beginner,Spanish,16
2018-02-27 00:30:00.000,Private,High Beginner,Spanish,1
2018-02-27 00:30:00.000,Live,High Beginner,Portuguese,0
2018-02-27 01:00:00.000,Live,High Beginner,Portuguese,0
2018-02-27 01:00:00.000,Private,High Beginner,Spanish,1
2018-02-27 01:00:00.000,Live,True Beginner,Spanish,11
2018-02-27 01:00:00.000,Private,True Beginner,Spanish,1
2018-02-27 01:00:00.000,Private,High Beginner,Portuguese,0
2018-02-27 01:00:00.000,Live,Intermediate,Spanish,4
2018-02-27 01:00:00.000,Live,True Beginner,Portuguese,0
2018-02-27 01:00:00.000,Private,True Beginner,Portuguese,0
2018-02-27 01:00:00.000,Live,Intermediate,Portuguese,0
2018-02-27 01:00:00.000,Private,Intermediate,Spanish,0
2018-02-27 01:00:00.000,Live,High Beginner,Spanish,3
2018-02-27 01:00:00.000,Private,Intermediate,Portuguese,0
2018-02-27 01:30:00.000,Private,Intermediate,Portuguese,0
2018-02-27 01:30:00.000,Live,High Beginner,Spanish,1
2018-02-27 01:30:00.000,Private,Intermediate,Spanish,0
2018-02-27 01:30:00.000,Live,Intermediate,Portuguese,0
2018-02-27 01:30:00.000,Private,True Beginner,Portuguese,0
2018-02-27 01:30:00.000,Live,True Beginner,Portuguese,0
2018-02-27 01:30:00.000,Live,Intermediate,Spanish,1
2018-02-27 01:30:00.000,Private,High Beginner,Portuguese,0
2018-02-27 01:30:00.000,Private,True Beginner,Spanish,1
2018-02-27 01:30:00.000,Live,True Beginner,Spanish,4
2018-02-27 01:30:00.000,Private,High Beginner,Spanish,1
2018-02-27 01:30:00.000,Live,High Beginner,Portuguese,0
2018-02-27 02:00:00.000,Live,High Beginner,Portuguese,0
2018-02-27 02:00:00.000,Private,High Beginner,Spanish,0
2018-02-27 02:00:00.000,Live,True Beginner,Spanish,4
2018-02-27 02:00:00.000,Private,True Beginner,Spanish,0
2018-02-27 02:00:00.000,Private,High Beginner,Portuguese,0
2018-02-27 02:00:00.000,Live,Intermediate,Spanish,2
2018-02-27 02:00:00.000,Live,True Beginner,Portuguese,0
2018-02-27 02:00:00.000,Private,True Beginner,Portuguese,0
2018-02-27 02:00:00.000,Live,Intermediate,Portuguese,0
2018-02-27 02:00:00.000,Private,Intermediate,Spanish,0
2018-02-27 02:00:00.000,Live,High Beginner,Spanish,0
2018-02-27 02:00:00.000,Private,Intermediate,Portuguese,0
2018-02-27 02:30:00.000,Private,Intermediate,Portuguese,0
2018-02-27 02:30:00.000,Live,High Beginner,Spanish,0
2018-02-27 02:30:00.000,Private,Intermediate,Spanish,0
2018-02-27 02:30:00.000,Live,Intermediate,Portuguese,0
2018-02-27 02:30:00.000,Private,True Beginner,Portuguese,0
2018-02-27 02:30:00.000,Live,True Beginner,Portuguese,0
2018-02-27 02:30:00.000,Live,Intermediate,Spanish,0
2018-02-27 02:30:00.000,Private,High Beginner,Portuguese,0
2018-02-27 02:30:00.000,Private,True Beginner,Spanish,0
2018-02-27 02:30:00.000,Live,True Beginner,Spanish,1
2018-02-27 02:30:00.000,Private,High Beginner,Spanish,0
2018-02-27 02:30:00.000,Live,High Beginner,Portuguese,0
2018-02-27 03:00:00.000,Live,High Beginner,Portuguese,0
2018-02-27 03:00:00.000,Private,High Beginner,Spanish,0
2018-02-27 03:00:00.000,Live,True Beginner,Spanish,0
2018-02-27 03:00:00.000,Private,True Beginner,Spanish,0
2018-02-27 03:00:00.000,Private,High Beginner,Portuguese,0
2018-02-27 03:00:00.000,Live,Intermediate,Spanish,1
2018-02-27 03:00:00.000,Live,True Beginner,Portuguese,0
2018-02-27 03:00:00.000,Private,True Beginner,Portuguese,0
2018-02-27 03:00:00.000,Live,Intermediate,Portuguese,0
2018-02-27 03:00:00.000,Private,Intermediate,Spanish,0
2018-02-27 03:00:00.000,Live,High Beginner,Spanish,0
2018-02-27 03:00:00.000,Private,Intermediate,Portuguese,0
2018-02-27 03:30:00.000,Private,Intermediate,Portuguese,0
2018-02-27 03:30:00.000,Live,High Beginner,Spanish,0
2018-02-27 03:30:00.000,Private,Intermediate,Spanish,0
2018-02-27 03:30:00.000,Live,Intermediate,Portuguese,0
2018-02-27 03:30:00.000,Private,True Beginner,Portuguese,0
2018-02-27 03:30:00.000,Live,True Beginner,Portuguese,0
2018-02-27 03:30:00.000,Live,Intermediate,Spanish,1
2018-02-27 03:30:00.000,Private,High Beginner,Portuguese,0
2018-02-27 03:30:00.000,Private,True Beginner,Spanish,0
2018-02-27 03:30:00.000,Live,True Beginner,Spanish,1
2018-02-27 03:30:00.000,Private,High Beginner,Spanish,0
2018-02-27 03:30:00.000,Live,High Beginner,Portuguese,1
2018-02-27 04:00:00.000,Live,High Beginner,Portuguese,0
2018-02-27 04:00:00.000,Private,High Beginner,Spanish,0
2018-02-27 04:00:00.000,Live,True Beginner,Spanish,1
2018-02-27 04:00:00.000,Private,True Beginner,Spanish,0
2018-02-27 04:00:00.000,Private,High Beginner,Portuguese,0
2018-02-27 04:00:00.000,Live,Intermediate,Spanish,1
2018-02-27 04:00:00.000,Live,True Beginner,Portuguese,0
2018-02-27 04:00:00.000,Private,True Beginner,Portuguese,0
2018-02-27 04:00:00.000,Live,Intermediate,Portuguese,0
2018-02-27 04:00:00.000,Private,Intermediate,Spanish,0
2018-02-27 04:00:00.000,Live,High Beginner,Spanish,0
2018-02-27 04:00:00.000,Private,Intermediate,Portuguese,0
2018-02-27 04:30:00.000,Private,Intermediate,Portuguese,0
2018-02-27 04:30:00.000,Live,High Beginner,Spanish,0
2018-02-27 04:30:00.000,Private,Intermediate,Spanish,0
2018-02-27 04:30:00.000,Live,Intermediate,Portuguese,0
2018-02-27 04:30:00.000,Private,True Beginner,Portuguese,0
2018-02-27 04:30:00.000,Live,True Beginner,Portuguese,0
2018-02-27 04:30:00.000,Live,Intermediate,Spanish,2
2018-02-27 04:30:00.000,Private,High Beginner,Portuguese,0
2018-02-27 04:30:00.000,Private,True Beginner,Spanish,0
2018-02-27 04:30:00.000,Live,True Beginner,Spanish,1
2018-02-27 04:30:00.000,Private,High Beginner,Spanish,0
2018-02-27 04:30:00.000,Live,High Beginner,Portuguese,1
2018-02-27 05:00:00.000,Live,High Beginner,Portuguese,1
2018-02-27 05:00:00.000,Private,High Beginner,Spanish,0
2018-02-27 05:00:00.000,Live,True Beginner,Spanish,2
2018-02-27 05:00:00.000,Private,True Beginner,Spanish,0
2018-02-27 05:00:00.000,Private,High Beginner,Portuguese,0
2018-02-27 05:00:00.000,Live,Intermediate,Spanish,3
2018-02-27 05:00:00.000,Live,True Beginner,Portuguese,0
2018-02-27 05:00:00.000,Private,True Beginner,Portuguese,0
2018-02-27 05:00:00.000,Live,Intermediate,Portuguese,0
2018-02-27 05:00:00.000,Private,Intermediate,Spanish,0
2018-02-27 05:00:00.000,Live,High Beginner,Spanish,0
2018-02-27 05:00:00.000,Private,Intermediate,Portuguese,0
2018-02-27 05:30:00.000,Private,Intermediate,Portuguese,0
2018-02-27 05:30:00.000,Live,High Beginner,Spanish,0
2018-02-27 05:30:00.000,Private,Intermediate,Spanish,0
2018-02-27 05:30:00.000,Live,Intermediate,Portuguese,0
2018-02-27 05:30:00.000,Private,True Beginner,Portuguese,0
2018-02-27 05:30:00.000,Live,True Beginner,Portuguese,0
2018-02-27 05:30:00.000,Live,Intermediate,Spanish,3
2018-02-27 05:30:00.000,Private,High Beginner,Portuguese,0
2018-02-27 05:30:00.000,Private,True Beginner,Spanish,0
2018-02-27 05:30:00.000,Live,True Beginner,Spanish,2
2018-02-27 05:30:00.000,Private,High Beginner,Spanish,0
2018-02-27 05:30:00.000,Live,High Beginner,Portuguese,1
2018-02-27 06:00:00.000,Live,High Beginner,Portuguese,2
2018-02-27 06:00:00.000,Private,High Beginner,Spanish,0
2018-02-27 06:00:00.000,Live,True Beginner,Spanish,4
2018-02-27 06:00:00.000,Private,True Beginner,Spanish,0
2018-02-27 06:00:00.000,Private,High Beginner,Portuguese,0
2018-02-27 06:00:00.000,Live,Intermediate,Spanish,5
2018-02-27 06:00:00.000,Live,True Beginner,Portuguese,0
2018-02-27 06:00:00.000,Private,True Beginner,Portuguese,0
2018-02-27 06:00:00.000,Live,Intermediate,Portuguese,1
2018-02-27 06:00:00.000,Private,Intermediate,Spanish,0
2018-02-27 06:00:00.000,Live,High Beginner,Spanish,2
2018-02-27 06:00:00.000,Private,Intermediate,Portuguese,0
2018-02-27 06:30:00.000,Private,Intermediate,Portuguese,0
2018-02-27 06:30:00.000,Live,High Beginner,Spanish,3
2018-02-27 06:30:00.000,Private,Intermediate,Spanish,0
2018-02-27 06:30:00.000,Live,Intermediate,Portuguese,1
2018-02-27 06:30:00.000,Private,True Beginner,Portuguese,0
2018-02-27 06:30:00.000,Live,True Beginner,Portuguese,1
2018-02-27 06:30:00.000,Live,Intermediate,Spanish,5
2018-02-27 06:30:00.000,Private,High Beginner,Portuguese,0
2018-02-27 06:30:00.000,Private,True Beginner,Spanish,0
2018-02-27 06:30:00.000,Live,True Beginner,Spanish,5
2018-02-27 06:30:00.000,Private,High Beginner,Spanish,1
2018-02-27 06:30:00.000,Live,High Beginner,Portuguese,2
2018-02-27 07:00:00.000,Live,High Beginner,Portuguese,2
2018-02-27 07:00:00.000,Private,High Beginner,Spanish,1
2018-02-27 07:00:00.000,Live,True Beginner,Spanish,6
2018-02-27 07:00:00.000,Private,True Beginner,Spanish,0
2018-02-27 07:00:00.000,Private,High Beginner,Portuguese,0
2018-02-27 07:00:00.000,Live,Intermediate,Spanish,4
2018-02-27 07:00:00.000,Live,True Beginner,Portuguese,1
2018-02-27 07:00:00.000,Private,True Beginner,Portuguese,1
2018-02-27 07:00:00.000,Live,Intermediate,Portuguese,1
2018-02-27 07:00:00.000,Private,Intermediate,Spanish,0
2018-02-27 07:00:00.000,Live,High Beginner,Spanish,3
2018-02-27 07:00:00.000,Private,Intermediate,Portuguese,0
2018-02-27 07:30:00.000,Private,Intermediate,Portuguese,0
2018-02-27 07:30:00.000,Live,High Beginner,Spanish,4
2018-02-27 07:30:00.000,Private,Intermediate,Spanish,1
2018-02-27 07:30:00.000,Live,Intermediate,Portuguese,1
2018-02-27 07:30:00.000,Private,True Beginner,Portuguese,0
2018-02-27 07:30:00.000,Live,True Beginner,Portuguese,1
2018-02-27 07:30:00.000,Live,Intermediate,Spanish,5
2018-02-27 07:30:00.000,Private,High Beginner,Portuguese,1
2018-02-27 07:30:00.000,Private,True Beginner,Spanish,0
2018-02-27 07:30:00.000,Live,True Beginner,Spanish,8
2018-02-27 07:30:00.000,Private,High Beginner,Spanish,1
2018-02-27 07:30:00.000,Live,High Beginner,Portuguese,2
2018-02-27 08:00:00.000,Live,High Beginner,Portuguese,2
2018-02-27 08:00:00.000,Private,High Beginner,Spanish,1
2018-02-27 08:00:00.000,Live,True Beginner,Spanish,9
2018-02-27 08:00:00.000,Private,True Beginner,Spanish,0
2018-02-27 08:00:00.000,Private,High Beginner,Portuguese,1
2018-02-27 08:00:00.000,Live,Intermediate,Spanish,8
2018-02-27 08:00:00.000,Live,True Beginner,Portuguese,1
2018-02-27 08:00:00.000,Private,True Beginner,Portuguese,1
2018-02-27 08:00:00.000,Live,Intermediate,Portuguese,2
2018-02-27 08:00:00.000,Private,Intermediate,Spanish,1
2018-02-27 08:00:00.000,Live,High Beginner,Spanish,4
2018-02-27 08:00:00.000,Private,Intermediate,Portuguese,0
2018-02-27 08:30:00.000,Live,High Beginner,Spanish,8
2018-02-27 08:30:00.000,Private,Intermediate,Spanish,1
2018-02-27 08:30:00.000,Live,Intermediate,Portuguese,2
2018-02-27 08:30:00.000,Private,True Beginner,Portuguese,2
2018-02-27 08:30:00.000,Live,True Beginner,Portuguese,2
2018-02-27 08:30:00.000,Live,Intermediate,Spanish,6
2018-02-27 08:30:00.000,Private,High Beginner,Portuguese,1
2018-02-27 08:30:00.000,Private,True Beginner,Spanish,1
2018-02-27 08:30:00.000,Live,True Beginner,Spanish,12
2018-02-27 08:30:00.000,Private,Intermediate,Portuguese,0
2018-02-27 08:30:00.000,Private,High Beginner,Spanish,2
2018-02-27 08:30:00.000,Live,High Beginner,Portuguese,3
2018-02-27 09:00:00.000,Live,High Beginner,Portuguese,3
2018-02-27 09:00:00.000,Private,High Beginner,Spanish,1
2018-02-27 09:00:00.000,Private,Intermediate,Portuguese,0
2018-02-27 09:00:00.000,Live,True Beginner,Spanish,19
2018-02-27 09:00:00.000,Private,True Beginner,Spanish,1
2018-02-27 09:00:00.000,Private,High Beginner,Portuguese,1
2018-02-27 09:00:00.000,Live,Intermediate,Spanish,11
2018-02-27 09:00:00.000,Live,True Beginner,Portuguese,2
2018-02-27 09:00:00.000,Private,True Beginner,Portuguese,0
2018-02-27 09:00:00.000,Live,Intermediate,Portuguese,2
2018-02-27 09:00:00.000,Private,Intermediate,Spanish,1
2018-02-27 09:00:00.000,Live,High Beginner,Spanish,14
2018-02-27 09:30:00.000,Live,High Beginner,Spanish,16
2018-02-27 09:30:00.000,Private,Intermediate,Spanish,1
