class_date,course_type,level_category,language,predicted_q,final_q
2017-11-21 18:30:00.000,Live,High Beginner,Portuguese,5.6397,6
2017-11-21 18:30:00.000,Live,Intermediate,Portuguese,2.2273,2
2017-11-21 18:30:00.000,Private,True Beginner,Portuguese,0.4211,0
2017-11-21 18:30:00.000,Live,Intermediate,Spanish,15.6653,16
2017-11-21 18:30:00.000,Live,True Beginner,Portuguese,2.961,3
2017-11-21 18:30:00.000,Private,High Beginner,Spanish,3.6308,4
2017-11-21 19:00:00.000,Live,True Beginner,Portuguese,3.5684,4
2017-11-21 19:00:00.000,Live,Intermediate,Spanish,15.0933,15
2017-11-21 19:00:00.000,Private,High Beginner,Spanish,3.7434,4
2017-11-21 19:00:00.000,Live,High Beginner,Spanish,32.3806,32
2017-11-21 19:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-21 19:00:00.000,Private,Intermediate,Spanish,0.8104,1
2017-11-21 19:00:00.000,Live,Intermediate,Portuguese,3.1572,3
2017-11-21 19:00:00.000,Private,High Beginner,Portuguese,1.2398,1
2017-11-21 19:00:00.000,Private,True Beginner,Spanish,2.5868,3
2017-11-21 19:00:00.000,Live,True Beginner,Spanish,21.4447,21
2017-11-21 19:00:00.000,Private,True Beginner,Portuguese,0.4211,0
2017-11-21 19:00:00.000,Live,High Beginner,Portuguese,5.9092,6
2017-11-21 19:30:00.000,Live,High Beginner,Spanish,31.0066,31
2017-11-21 19:30:00.000,Live,Intermediate,Spanish,15.7827,16
2017-11-21 19:30:00.000,Live,True Beginner,Portuguese,4.7083,5
2017-11-21 19:30:00.000,Live,True Beginner,Spanish,23.4173,23
2017-11-21 19:30:00.000,Private,High Beginner,Spanish,3.2929,3
2017-11-21 19:30:00.000,Private,True Beginner,Portuguese,1.2385,1
2017-11-21 19:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-21 19:30:00.000,Private,Intermediate,Spanish,1.7404,2
2017-11-21 19:30:00.000,Private,High Beginner,Portuguese,1.2398,1
2017-11-21 19:30:00.000,Live,High Beginner,Portuguese,6.2471,6
2017-11-21 19:30:00.000,Private,True Beginner,Spanish,2.4742,2
2017-11-21 19:30:00.000,Live,Intermediate,Portuguese,3.8177,4
2017-11-21 20:00:00.000,Live,True Beginner,Spanish,27.3914,27
2017-11-21 20:00:00.000,Live,True Beginner,Portuguese,5.1435,5
2017-11-21 20:00:00.000,Private,High Beginner,Spanish,5.1086,5
2017-11-21 20:00:00.000,Private,True Beginner,Spanish,2.5868,3
2017-11-21 20:00:00.000,Private,True Beginner,Portuguese,1.2384,1
2017-11-21 20:00:00.000,Live,Intermediate,Portuguese,2.6094,3
2017-11-21 20:00:00.000,Private,High Beginner,Portuguese,1.2398,1
2017-11-21 20:00:00.000,Private,Intermediate,Spanish,1.853,2
2017-11-21 20:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-21 20:00:00.000,Live,High Beginner,Spanish,38.7778,39
2017-11-21 20:00:00.000,Live,High Beginner,Portuguese,7.387,7
2017-11-21 20:00:00.000,Live,Intermediate,Spanish,15.9637,16
2017-11-21 20:30:00.000,Live,Intermediate,Spanish,17.6668,18
2017-11-21 20:30:00.000,Private,High Beginner,Spanish,4.1102,4
2017-11-21 20:30:00.000,Private,True Beginner,Portuguese,1.2384,1
2017-11-21 20:30:00.000,Private,Intermediate,Spanish,1.6278,2
2017-11-21 20:30:00.000,Private,High Beginner,Portuguese,1.2398,1
2017-11-21 20:30:00.000,Live,True Beginner,Portuguese,4.5957,5
2017-11-21 20:30:00.000,Live,True Beginner,Spanish,28.6593,29
2017-11-21 20:30:00.000,Live,Intermediate,Portuguese,3.2698,3
2017-11-21 20:30:00.000,Live,High Beginner,Portuguese,7.0491,7
2017-11-21 20:30:00.000,Private,True Beginner,Spanish,2.812,3
2017-11-21 20:30:00.000,Live,High Beginner,Spanish,37.09,37
2017-11-21 20:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-21 21:00:00.000,Private,True Beginner,Spanish,3.2915,3
2017-11-21 21:00:00.000,Private,High Beginner,Spanish,4.6581,5
2017-11-21 21:00:00.000,Private,True Beginner,Portuguese,0.4211,0
2017-11-21 21:00:00.000,Live,True Beginner,Spanish,36.0106,36
2017-11-21 21:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-21 21:00:00.000,Live,High Beginner,Portuguese,5.474,5
2017-11-21 21:00:00.000,Private,Intermediate,Spanish,0.9673,1
2017-11-21 21:00:00.000,Live,True Beginner,Portuguese,3.0736,3
2017-11-21 21:00:00.000,Live,Intermediate,Spanish,17.711,18
2017-11-21 21:00:00.000,Live,High Beginner,Spanish,40.8436,41
2017-11-21 21:00:00.000,Live,Intermediate,Portuguese,2.6094,3
2017-11-21 21:00:00.000,Private,High Beginner,Portuguese,1.3525,1
2017-11-21 21:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-21 21:30:00.000,Live,True Beginner,Spanish,34.1112,34
2017-11-21 21:30:00.000,Live,Intermediate,Portuguese,1.6794,2
2017-11-21 21:30:00.000,Private,True Beginner,Spanish,3.7267,4
2017-11-21 21:30:00.000,Private,High Beginner,Portuguese,0.692,1
2017-11-21 21:30:00.000,Live,High Beginner,Spanish,44.8572,45
2017-11-21 21:30:00.000,Live,High Beginner,Portuguese,5.0918,5
2017-11-21 21:30:00.000,Private,Intermediate,Spanish,1.6277,2
2017-11-21 21:30:00.000,Live,True Beginner,Portuguese,2.961,3
2017-11-21 21:30:00.000,Live,Intermediate,Spanish,17.5453,18
2017-11-21 21:30:00.000,Private,High Beginner,Spanish,4.8833,5
2017-11-21 21:30:00.000,Private,True Beginner,Portuguese,0.4211,0
2017-11-21 22:00:00.000,Live,True Beginner,Spanish,37.7184,38
2017-11-21 22:00:00.000,Live,High Beginner,Portuguese,4.2745,4
2017-11-21 22:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-21 22:00:00.000,Private,True Beginner,Spanish,5.2045,5
2017-11-21 22:00:00.000,Live,Intermediate,Spanish,19.571,20
2017-11-21 22:00:00.000,Live,High Beginner,Spanish,47.7356,48
2017-11-21 22:00:00.000,Private,True Beginner,Portuguese,0.4211,0
2017-11-21 22:00:00.000,Live,Intermediate,Portuguese,0.862,1
2017-11-21 22:00:00.000,Private,Intermediate,Spanish,1.5151,2
2017-11-21 22:00:00.000,Live,True Beginner,Portuguese,2.961,3
2017-11-21 22:00:00.000,Private,High Beginner,Spanish,6.518,7
2017-11-21 22:00:00.000,Private,High Beginner,Portuguese,0.4225,0
2017-11-21 22:30:00.000,Private,True Beginner,Portuguese,0.4211,0
2017-11-21 22:30:00.000,Private,True Beginner,Spanish,4.6567,5
2017-11-21 22:30:00.000,Live,High Beginner,Portuguese,2.9624,3
2017-11-21 22:30:00.000,Private,Intermediate,Spanish,1.3582,1
2017-11-21 22:30:00.000,Live,Intermediate,Portuguese,0.862,1
2017-11-21 22:30:00.000,Live,True Beginner,Spanish,34.6502,35
2017-11-21 22:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-21 22:30:00.000,Private,High Beginner,Portuguese,0.4225,0
2017-11-21 22:30:00.000,Live,True Beginner,Portuguese,2.2563,2
2017-11-21 22:30:00.000,Private,High Beginner,Spanish,6.2927,6
2017-11-21 22:30:00.000,Live,High Beginner,Spanish,45.6745,46
2017-11-21 22:30:00.000,Live,Intermediate,Spanish,19.4584,19
2017-11-21 23:00:00.000,Private,Intermediate,Spanish,1.5151,2
2017-11-21 23:00:00.000,Private,High Beginner,Spanish,4.9276,5
2017-11-21 23:00:00.000,Private,True Beginner,Portuguese,0.4211,0
2017-11-21 23:00:00.000,Live,True Beginner,Portuguese,1.3263,1
2017-11-21 23:00:00.000,Live,High Beginner,Portuguese,1.7098,2
2017-11-21 23:00:00.000,Live,Intermediate,Spanish,15.4689,15
2017-11-21 23:00:00.000,Private,True Beginner,Spanish,4.544,5
2017-11-21 23:00:00.000,Live,True Beginner,Spanish,31.7476,32
2017-11-21 23:00:00.000,Private,High Beginner,Portuguese,0.4225,0
2017-11-21 23:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-21 23:00:00.000,Live,High Beginner,Spanish,39.2089,39
2017-11-21 23:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-21 23:30:00.000,Private,High Beginner,Spanish,4.1102,4
2017-11-21 23:30:00.000,Live,True Beginner,Spanish,25.5161,26
2017-11-21 23:30:00.000,Live,True Beginner,Portuguese,1.3263,1
2017-11-21 23:30:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-21 23:30:00.000,Live,High Beginner,Portuguese,1.3277,1
2017-11-21 23:30:00.000,Private,True Beginner,Portuguese,0.4211,0
2017-11-21 23:30:00.000,Private,Intermediate,Spanish,0.6977,1
2017-11-21 23:30:00.000,Private,True Beginner,Spanish,3.022,3
2017-11-21 23:30:00.000,Live,Intermediate,Spanish,11.2012,11
2017-11-21 23:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-21 23:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-21 23:30:00.000,Live,High Beginner,Spanish,29.1159,29
2017-11-22 00:00:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 00:00:00.000,Live,High Beginner,Portuguese,0.6229,1
2017-11-22 00:00:00.000,Private,Intermediate,Spanish,0.8104,1
2017-11-22 00:00:00.000,Live,High Beginner,Spanish,20.9578,21
2017-11-22 00:00:00.000,Private,True Beginner,Spanish,2.4741,2
2017-11-22 00:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 00:00:00.000,Private,True Beginner,Portuguese,0.4211,0
2017-11-22 00:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 00:00:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 00:00:00.000,Live,Intermediate,Spanish,8.9301,9
2017-11-22 00:00:00.000,Live,True Beginner,Spanish,19.2179,19
2017-11-22 00:00:00.000,Private,High Beginner,Spanish,3.8407,4
2017-11-22 00:30:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 00:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 00:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 00:30:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 00:30:00.000,Private,High Beginner,Spanish,2.4755,2
2017-11-22 00:30:00.000,Private,True Beginner,Spanish,1.5441,2
2017-11-22 00:30:00.000,Live,High Beginner,Spanish,15.7689,16
2017-11-22 00:30:00.000,Live,High Beginner,Portuguese,0.5103,1
2017-11-22 00:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 00:30:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 00:30:00.000,Live,True Beginner,Spanish,14.358,14
2017-11-22 00:30:00.000,Live,Intermediate,Spanish,5.9149,6
2017-11-22 01:00:00.000,Live,High Beginner,Spanish,10.0474,10
2017-11-22 01:00:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 01:00:00.000,Live,Intermediate,Spanish,4.6624,5
2017-11-22 01:00:00.000,Live,True Beginner,Spanish,9.6639,10
2017-11-22 01:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 01:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 01:00:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 01:00:00.000,Private,True Beginner,Spanish,1.2746,1
2017-11-22 01:00:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 01:00:00.000,Private,High Beginner,Spanish,1.5455,2
2017-11-22 01:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 01:00:00.000,Live,High Beginner,Portuguese,0.5103,1
2017-11-22 01:30:00.000,Live,High Beginner,Spanish,5.5102,6
2017-11-22 01:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 01:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 01:30:00.000,Private,High Beginner,Spanish,0.7282,1
2017-11-22 01:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 01:30:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 01:30:00.000,Live,Intermediate,Spanish,2.8708,3
2017-11-22 01:30:00.000,Live,True Beginner,Spanish,4.6318,5
2017-11-22 01:30:00.000,Live,High Beginner,Portuguese,0.5103,1
2017-11-22 01:30:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 01:30:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 01:30:00.000,Private,True Beginner,Spanish,1.2746,1
2017-11-22 02:00:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 02:00:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 02:00:00.000,Live,Intermediate,Spanish,1.9408,2
2017-11-22 02:00:00.000,Live,High Beginner,Spanish,3.2681,3
2017-11-22 02:00:00.000,Live,High Beginner,Portuguese,0.5103,1
2017-11-22 02:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 02:00:00.000,Private,High Beginner,Spanish,0.8408,1
2017-11-22 02:00:00.000,Private,True Beginner,Spanish,0.7268,1
2017-11-22 02:00:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 02:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 02:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 02:00:00.000,Live,True Beginner,Spanish,3.282,3
2017-11-22 02:30:00.000,Live,High Beginner,Spanish,2.4065,2
2017-11-22 02:30:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 02:30:00.000,Live,High Beginner,Portuguese,0.6229,1
2017-11-22 02:30:00.000,Live,Intermediate,Spanish,1.1235,1
2017-11-22 02:30:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 02:30:00.000,Live,True Beginner,Spanish,2.4493,2
2017-11-22 02:30:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 02:30:00.000,Private,True Beginner,Spanish,0.7268,1
2017-11-22 02:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 02:30:00.000,Private,High Beginner,Spanish,0.9534,1
2017-11-22 02:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 02:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 03:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 03:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 03:00:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 03:00:00.000,Live,High Beginner,Portuguese,0.5103,1
2017-11-22 03:00:00.000,Live,True Beginner,Spanish,1.8572,2
2017-11-22 03:00:00.000,Private,High Beginner,Spanish,0.7281,1
2017-11-22 03:00:00.000,Private,True Beginner,Spanish,0.7267,1
2017-11-22 03:00:00.000,Live,Intermediate,Spanish,1.1235,1
2017-11-22 03:00:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 03:00:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 03:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 03:00:00.000,Live,High Beginner,Spanish,1.746,2
2017-11-22 03:30:00.000,Live,True Beginner,Spanish,1.5877,2
2017-11-22 03:30:00.000,Live,Intermediate,Spanish,0.0808,0
2017-11-22 03:30:00.000,Live,High Beginner,Portuguese,0.5103,1
2017-11-22 03:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 03:30:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 03:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 03:30:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 03:30:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 03:30:00.000,Private,High Beginner,Spanish,0.7281,1
2017-11-22 03:30:00.000,Live,High Beginner,Spanish,0.9286,1
2017-11-22 03:30:00.000,Private,True Beginner,Spanish,0.7267,1
2017-11-22 03:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 04:00:00.000,Live,High Beginner,Spanish,1.4234,1
2017-11-22 04:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 04:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 04:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 04:00:00.000,Private,High Beginner,Spanish,0.7281,1
2017-11-22 04:00:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 04:00:00.000,Live,High Beginner,Portuguese,0.5103,1
2017-11-22 04:00:00.000,Live,True Beginner,Spanish,1.0399,1
2017-11-22 04:00:00.000,Live,Intermediate,Spanish,0.8982,1
2017-11-22 04:00:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 04:00:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 04:00:00.000,Private,True Beginner,Spanish,0.7267,1
2017-11-22 04:30:00.000,Live,High Beginner,Spanish,0.816,1
2017-11-22 04:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 04:30:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 04:30:00.000,Live,High Beginner,Portuguese,0.5103,1
2017-11-22 04:30:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 04:30:00.000,Live,Intermediate,Spanish,1.0108,1
2017-11-22 04:30:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 04:30:00.000,Private,True Beginner,Spanish,0.7267,1
2017-11-22 04:30:00.000,Private,High Beginner,Spanish,0.7281,1
2017-11-22 04:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 04:30:00.000,Live,True Beginner,Spanish,0.8146,1
2017-11-22 04:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 05:00:00.000,Private,High Beginner,Spanish,0.7281,1
2017-11-22 05:00:00.000,Live,True Beginner,Spanish,0.9272,1
2017-11-22 05:00:00.000,Live,High Beginner,Portuguese,1.3276,1
2017-11-22 05:00:00.000,Live,Intermediate,Spanish,1.0551,1
2017-11-22 05:00:00.000,Live,Intermediate,Portuguese,0.4798,0
2017-11-22 05:00:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 05:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 05:00:00.000,Live,True Beginner,Portuguese,0.5089,1
2017-11-22 05:00:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 05:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 05:00:00.000,Private,True Beginner,Spanish,0.7267,1
2017-11-22 05:00:00.000,Live,High Beginner,Spanish,1.8586,2
2017-11-22 05:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 05:30:00.000,Live,Intermediate,Spanish,1.6029,2
2017-11-22 05:30:00.000,Live,High Beginner,Portuguese,0.5102,1
2017-11-22 05:30:00.000,Live,True Beginner,Spanish,1.7446,2
2017-11-22 05:30:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 05:30:00.000,Private,True Beginner,Spanish,0.7267,1
2017-11-22 05:30:00.000,Private,High Beginner,Spanish,0.7281,1
2017-11-22 05:30:00.000,Live,High Beginner,Spanish,2.9454,3
2017-11-22 05:30:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 05:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 05:30:00.000,Live,Intermediate,Portuguese,0.3229,0
2017-11-22 05:30:00.000,Live,True Beginner,Portuguese,0.5088,1
2017-11-22 06:00:00.000,Live,High Beginner,Portuguese,1.3276,1
2017-11-22 06:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 06:00:00.000,Live,True Beginner,Spanish,2.7872,3
2017-11-22 06:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 06:00:00.000,Live,Intermediate,Spanish,2.6455,3
2017-11-22 06:00:00.000,Private,True Beginner,Spanish,0.7267,1
2017-11-22 06:00:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 06:00:00.000,Private,High Beginner,Spanish,0.7281,1
2017-11-22 06:00:00.000,Live,True Beginner,Portuguese,0.6215,1
2017-11-22 06:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 06:00:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 06:00:00.000,Live,High Beginner,Spanish,3.0581,3
2017-11-22 06:30:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 06:30:00.000,Private,High Beginner,Spanish,0.7281,1
2017-11-22 06:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 06:30:00.000,Live,High Beginner,Spanish,4.3106,4
2017-11-22 06:30:00.000,Live,True Beginner,Spanish,2.5619,3
2017-11-22 06:30:00.000,Live,Intermediate,Spanish,2.376,2
2017-11-22 06:30:00.000,Live,True Beginner,Portuguese,0.5088,1
2017-11-22 06:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-22 06:30:00.000,Live,High Beginner,Portuguese,1.3276,1
2017-11-22 06:30:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 06:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 06:30:00.000,Private,True Beginner,Spanish,0.8393,1
2017-11-22 07:00:00.000,Live,High Beginner,Portuguese,1.3276,1
2017-11-22 07:00:00.000,Live,True Beginner,Spanish,3.4919,3
2017-11-22 07:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 07:00:00.000,Private,High Beginner,Portuguese,0.535,1
2017-11-22 07:00:00.000,Live,True Beginner,Portuguese,1.0567,1
2017-11-22 07:00:00.000,Private,High Beginner,Spanish,1.2759,1
2017-11-22 07:00:00.000,Private,True Beginner,Spanish,0.8393,1
2017-11-22 07:00:00.000,Live,Intermediate,Portuguese,0.5924,1
2017-11-22 07:00:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 07:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 07:00:00.000,Live,Intermediate,Spanish,4.0107,4
2017-11-22 07:00:00.000,Live,High Beginner,Spanish,5.128,5
2017-11-22 07:30:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 07:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 07:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 07:30:00.000,Live,Intermediate,Spanish,4.1675,4
2017-11-22 07:30:00.000,Live,High Beginner,Spanish,6.8753,7
2017-11-22 07:30:00.000,Live,High Beginner,Portuguese,1.4402,1
2017-11-22 07:30:00.000,Private,High Beginner,Portuguese,0.4224,0
2017-11-22 07:30:00.000,Live,Intermediate,Portuguese,0.5924,1
2017-11-22 07:30:00.000,Private,True Beginner,Spanish,0.8393,1
2017-11-22 07:30:00.000,Live,True Beginner,Portuguese,0.5088,1
2017-11-22 07:30:00.000,Private,High Beginner,Spanish,1.5454,2
2017-11-22 07:30:00.000,Live,True Beginner,Spanish,4.5345,5
2017-11-22 08:00:00.000,Live,True Beginner,Portuguese,1.4388,1
2017-11-22 08:00:00.000,Live,High Beginner,Spanish,8.3,8
2017-11-22 08:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 08:00:00.000,Live,True Beginner,Spanish,4.857,5
2017-11-22 08:00:00.000,Live,Intermediate,Spanish,3.8007,4
2017-11-22 08:00:00.000,Private,High Beginner,Spanish,1.2229,1
2017-11-22 08:00:00.000,Private,High Beginner,Portuguese,0.4223,0
2017-11-22 08:00:00.000,Live,High Beginner,Portuguese,1.3276,1
2017-11-22 08:00:00.000,Live,Intermediate,Portuguese,0.705,1
2017-11-22 08:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 08:00:00.000,Private,True Beginner,Portuguese,0.421,0
2017-11-22 08:00:00.000,Private,True Beginner,Spanish,0.7267,1
2017-11-22 08:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 08:30:00.000,Private,High Beginner,Spanish,1.6581,2
2017-11-22 08:30:00.000,Live,Intermediate,Spanish,4.3928,4
2017-11-22 08:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 08:30:00.000,Live,True Beginner,Portuguese,1.0036,1
2017-11-22 08:30:00.000,Live,True Beginner,Spanish,6.3791,6
2017-11-22 08:30:00.000,Live,Intermediate,Portuguese,0.5924,1
2017-11-22 08:30:00.000,Private,True Beginner,Portuguese,0.5336,1
2017-11-22 08:30:00.000,Live,High Beginner,Spanish,8.51,9
2017-11-22 08:30:00.000,Live,High Beginner,Portuguese,2.3702,2
2017-11-22 08:30:00.000,Private,True Beginner,Spanish,0.8393,1
2017-11-22 08:30:00.000,Private,High Beginner,Portuguese,0.6476,1
2017-11-22 09:00:00.000,Private,High Beginner,Portuguese,0.4223,0
2017-11-22 09:00:00.000,Live,True Beginner,Spanish,8.6212,9
2017-11-22 09:00:00.000,Private,True Beginner,Portuguese,0.4209,0
2017-11-22 09:00:00.000,Live,High Beginner,Portuguese,2.8649,3
2017-11-22 09:00:00.000,Private,True Beginner,Spanish,1.3871,1
2017-11-22 09:00:00.000,Live,High Beginner,Spanish,14.0013,14
2017-11-22 09:00:00.000,Live,Intermediate,Portuguese,1.7476,2
2017-11-22 09:00:00.000,Live,Intermediate,Spanish,7.4522,7
2017-11-22 09:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 09:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 09:00:00.000,Private,High Beginner,Spanish,0.8407,1
2017-11-22 09:00:00.000,Live,True Beginner,Portuguese,1.664,2
2017-11-22 09:30:00.000,Live,High Beginner,Spanish,11.4568,11
2017-11-22 09:30:00.000,Live,High Beginner,Portuguese,3.0749,3
2017-11-22 09:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 09:30:00.000,Private,True Beginner,Spanish,0.7267,1
2017-11-22 09:30:00.000,Private,High Beginner,Portuguese,0.4223,0
2017-11-22 09:30:00.000,Live,True Beginner,Spanish,8.4112,8
2017-11-22 09:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 09:30:00.000,Live,True Beginner,Portuguese,1.7083,2
2017-11-22 09:30:00.000,Live,Intermediate,Portuguese,0.5924,1
2017-11-22 09:30:00.000,Private,High Beginner,Spanish,1.5454,2
2017-11-22 09:30:00.000,Live,Intermediate,Spanish,8.8616,9
2017-11-22 09:30:00.000,Private,True Beginner,Portuguese,0.4209,0
2017-11-22 10:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 10:00:00.000,Private,True Beginner,Portuguese,0.4209,0
2017-11-22 10:00:00.000,Live,High Beginner,Spanish,15.245,15
2017-11-22 10:00:00.000,Private,True Beginner,Spanish,0.8393,1
2017-11-22 10:00:00.000,Live,True Beginner,Portuguese,1.664,2
2017-11-22 10:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 10:00:00.000,Live,True Beginner,Spanish,10.3242,10
2017-11-22 10:00:00.000,Live,High Beginner,Portuguese,2.6397,3
2017-11-22 10:00:00.000,Private,High Beginner,Portuguese,0.4223,0
2017-11-22 10:00:00.000,Private,High Beginner,Spanish,1.7707,2
2017-11-22 10:00:00.000,Live,Intermediate,Portuguese,1.9576,2
2017-11-22 10:00:00.000,Live,Intermediate,Spanish,8.877,9
2017-11-22 10:30:00.000,Private,High Beginner,Portuguese,0.4223,0
2017-11-22 10:30:00.000,Live,True Beginner,Spanish,10.7748,11
2017-11-22 10:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-22 10:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-22 10:30:00.000,Live,True Beginner,Portuguese,1.4388,1
2017-11-22 10:30:00.000,Private,True Beginner,Spanish,1.2745,1
2017-11-22 10:30:00.000,Private,True Beginner,Portuguese,0.4209,0
2017-11-22 10:30:00.000,Live,Intermediate,Portuguese,1.5224,2
2017-11-22 10:30:00.000,Live,Intermediate,Spanish,10.8189,11
2017-11-22 10:30:00.000,Private,High Beginner,Spanish,1.7707,2
2017-11-22 10:30:00.000,Live,High Beginner,Spanish,14.5403,15
